	TokenFSS
4969	11124900000000000000000
4970	11325000000000000000000
4971	11535000000000000000000
4972	11800100000000000000000
4973	11575000000000000000000
4974	11865400000000000000000
4975	11653000000000000000000
4976	11483900000000000000000
4977	11438100000000000000000
4978	11287100000000000000000
4979	11523700000000000000000
4980	11366000000000000000000
4981	11410300000000000000000
4982	11165000000000000000000
4983	11079600000000000000000
4984	11252400000000000000000
4985	11139000000000000000000
4986	11193000000000000000000
4987	11036100000000000000000
4988	11113000000000000000000
4989	11045000000000000000000
4990	10640800000000000000000
4991	11055000000000000000000
4992	10945000000000000000000
4993	10665000000000000000000
4994	10725000000000000000000
4995	10895000000000000000000
4996	10906400000000000000000
4997	10925000000000000000000
4998	11024400000000000000000
4999	10912000000000000000000
5000	11147500000000000000000
5001	11215000000000000000000
5002	11446000000000000000000
5003	11125000000000000000000
5004	11138500000000000000000
5005	11074657800000000000000
5006	11037400000000000000000
5007	11099500000000000000000
5008	11162000000000000000000
5009	11084900000000000000000
5010	11025000000000000000000
5011	10985000000000000000000
5012	11032800000000000000000
5013	10847000000000000000000
5014	11025000000000000000000
5015	10884600000000000000000
5016	10815000000000000000000
5017	10815100000000000000000
5018	10804300000000000000000
5019	10724700000000000000000
5020	10822200000000000000000
5021	10852700000000000000000
5022	10712000000000000000000
5023	10802700000000000000000
5024	10688200000000000000000
5025	10483900000000000000000
5026	10295000000000000000000
5027	10187100000000000000000
5028	10415000000000000000000
5029	10160400000000000000000
5030	10235000000000000000000
5031	10244300000000000000000
5032	10202900000000000000000
5033	9425000000000000000000
5034	9215000000000000000000
5035	8492500000000000000000
5036	8656000000000000000000
5037	9705000000000000000000
5038	9324600000000000000000
5039	8875000000000000000000
5040	9198900000000000000000
5041	9535000000000000000000
5042	9327200000000000000000
5043	8691600000000000000000
5044	8815500000000000000000
5045	8865000000000000000000
5046	8305100000000000000000
5047	7853000000000000000000
5048	8425400000000000000000
5049	8615800000000000000000
5050	8223900000000000000000
5051	8504100000000000000000
5052	8117200000000000000000
5053	8099900000000000000000
5054	8188000000000000000000
5055	8193000000000000000000
5056	8413000000000000000000
5057	8350400000000000000000
5058	8110000000000000000000
5059	7664900000000000000000
5060	7249800000000000000000
5061	7316000000000000000000
5062	7345000000000000000000
5063	7075000000000000000000
5064	6525000000000000000000
5065	6333000000000000000000
5066	7475000000000000000000
5067	7213300000000000000000
5068	6875000000000000000000
5069	7620500000000000000000
5070	8165000000000000000000
5071	8775000000000000000000
5072	8268500000000000000000
5073	8448100000000000000000
5074	8465500000000000000000
5075	8695000000000000000000
5076	8898800000000000000000
5077	8466100000000000000000
5078	8255100000000000000000
5079	8270000000000000000000
5080	8470300000000000000000
5081	7995000000000000000000
5082	8156000000000000000000
5083	8433900000000000000000
5084	8517000000000000000000
5085	8778300000000000000000
5086	8745000000000000000000
5087	8941600000000000000000
5088	9125000000000000000000
5089	9238900000000000000000
5090	9031000000000000000000
5091	8726000000000000000000
5092	8986500000000000000000
5093	9011000000000000000000
5094	9130000000000000000000
5095	8835000000000000000000
5096	8505000000000000000000
5097	8524200000000000000000
5098	8760000000000000000000
5099	8725100000000000000000
5100	8404100000000000000000
5101	8473800000000000000000
5102	8624200000000000000000
5103	8624900000000000000000
5104	8674800000000000000000
5105	8668400000000000000000
5106	8980900000000000000000
5107	8884900000000000000000
5108	9005000000000000000000
5109	9015500000000000000000
5110	9135300000000000000000
5111	9015000000000000000000
5112	8805100000000000000000
5113	8765000000000000000000
5114	8854600000000000000000
5115	8615100000000000000000
5116	8652200000000000000000
5117	8627100000000000000000
5118	8643500000000000000000
5119	8559300000000000000000
5120	8536400000000000000000
5121	8656500000000000000000
5122	8695000000000000000000
5123	8825000000000000000000
5124	8865000000000000000000
5125	8860000000000000000000
5126	9025000000000000000000
5127	9200400000000000000000
5128	9132100000000000000000
5129	9248300000000000000000
5130	9304900000000000000000
5131	9183400000000000000000
5132	9255000000000000000000
5133	9139500000000000000000
5134	9234900000000000000000
5135	9227000000000000000000
5136	9304400000000000000000
5137	9313100000000000000000
5138	9505000000000000000000
5139	9484700000000000000000
5140	9584900000000000000000
5141	9435000000000000000000
5142	9463000000000000000000
5143	9532800000000000000000
5144	9524900000000000000000
5145	9514500000000000000000
5146	9185000000000000000000
5147	9291500000000000000000
5148	9384000000000000000000
5149	9312000000000000000000
5150	9207900000000000000000
5151	9055100000000000000000
5152	9005000000000000000000
5153	8993000000000000000000
5154	8979100000000000000000
5155	8804000000000000000000
5156	8908900000000000000000
5157	9223700000000000000000
5158	9061900000000000000000
5159	9165300000000000000000
5160	9018300000000000000000
5161	8843700000000000000000
5162	8625100000000000000000
5163	8676500000000000000000
5164	8685100000000000000000
5165	8711800000000000000000
5166	8375000000000000000000
5167	8574700000000000000000
5168	8425000000000000000000
5169	8705000000000000000000
5170	8850000000000000000000
5171	8654900000000000000000
5172	8730000000000000000000
5173	8684900000000000000000
5174	8770000000000000000000
5175	8673500000000000000000
5176	8822100000000000000000
5177	8875700000000000000000
5178	8939900000000000000000
5179	8965000000000000000000
5180	8935000000000000000000
5181	8705000000000000000000
5182	8655000000000000000000
5183	8214200000000000000000
5184	8188100000000000000000
5185	7924900000000000000000
5186	8074700000000000000000
5187	8098700000000000000000
5188	8048100000000000000000
5189	8067100000000000000000
5190	7888500000000000000000
5191	7795000000000000000000
5192	8125300000000000000000
5193	8217100000000000000000
5194	8243600000000000000000
5195	8132400000000000000000
5196	8198900000000000000000
5197	8296100000000000000000
5198	8025000000000000000000
5199	7855000000000000000000
5200	7849400000000000000000
5201	7843300000000000000000
5202	8046500000000000000000
5203	7924500000000000000000
5204	7813200000000000000000
5205	7668700000000000000000
5206	7654700000000000000000
5207	7744800000000000000000
5208	7825300000000000000000
5209	8124700000000000000000
5210	8367700000000000000000
5211	8245200000000000000000
5212	8230100000000000000000
5213	8111000000000000000000
5214	8180600000000000000000
5215	8145100000000000000000
5216	8175000000000000000000
5217	8059900000000000000000
5218	7857000000000000000000
5219	7845000000000000000000
5220	7965000000000000000000
5221	8045100000000000000000
5222	7936700000000000000000
5223	7982200000000000000000
5224	8148200000000000000000
5225	8169500000000000000000
5226	8135600000000000000000
5227	8215000000000000000000
5228	8195000000000000000000
5229	8256300000000000000000
5230	8405000000000000000000
5231	8379000000000000000000
5232	8522600000000000000000
5233	8271000000000000000000
5234	8335000000000000000000
5235	8415000000000000000000
5236	8299100000000000000000
5237	8418000000000000000000
5238	8400000000000000000000
5239	8450000000000000000000
5240	8395000000000000000000
5241	8626600000000000000000
5242	8591100000000000000000
5243	8687800000000000000000
5244	8783900000000000000000
5245	8875000000000000000000
5246	8780300000000000000000
5247	8825700000000000000000
5248	8734500000000000000000
5249	8686400000000000000000
5250	8574700000000000000000
5251	8647000000000000000000
5252	8665100000000000000000
5253	8564900000000000000000
5254	8389900000000000000000
5255	8560600000000000000000
5256	8485100000000000000000
5257	8371700000000000000000
5258	8359600000000000000000
5259	8434900000000000000000
5260	8600000000000000000000
5261	8614600000000000000000
5262	8655000000000000000000
5263	8585000000000000000000
5264	8572200000000000000000
5265	8502800000000000000000
5266	8630000000000000000000
5267	8546000000000000000000
5268	8665500000000000000000
5269	8656000000000000000000
5270	8625800000000000000000
5271	8588500000000000000000
5272	8656200000000000000000
5273	8401400000000000000000
5274	8297300000000000000000
5275	8114000000000000000000
5276	8222700000000000000000
5277	8230400000000000000000
5278	8345400000000000000000
5279	8298500000000000000000
5280	8442600000000000000000
5281	8574400000000000000000
5282	8564600000000000000000
5283	8615000000000000000000
5284	8475000000000000000000
5285	8366900000000000000000
5286	8455500000000000000000
5287	8425000000000000000000
5288	8369700000000000000000
5289	8515300000000000000000
5290	8511400000000000000000
5291	8434900000000000000000
5292	8532300000000000000000
5293	8475400000000000000000
5294	8475000000000000000000
5295	8613700000000000000000
5296	8643400000000000000000
5297	8638200000000000000000
5298	8588300000000000000000
5299	8656900000000000000000
5300	8680000000000000000000
5301	8564800000000000000000
5302	8576800000000000000000
5303	8633000000000000000000
5304	8606900000000000000000
5305	8814200000000000000000
5306	8899000000000000000000
5307	8839100000000000000000
5308	8821800000000000000000
5309	8860300000000000000000
5310	8997000000000000000000
5311	8984000000000000000000
5312	8985000000000000000000
5313	8939600000000000000000
5314	8992000000000000000000
5315	8913800000000000000000
5316	8939000000000000000000
5317	8994700000000000000000
5318	9145000000000000000000
5319	9271300000000000000000
5320	9394600000000000000000
5321	9230100000000000000000
5322	9343800000000000000000
5323	9445200000000000000000
5324	9617200000000000000000
5325	9893900000000000000000
5326	9625000000000000000000
5327	9783900000000000000000
5328	9715000000000000000000
5329	9633500000000000000000
5330	9691600000000000000000
5331	9710000000000000000000
5332	9755000000000000000000
5333	9735300000000000000000
5334	9765000000000000000000
5335	9864000000000000000000
5336	9895000000000000000000
5337	9875000000000000000000
5338	9885600000000000000000
5339	9554500000000000000000
5340	9578000000000000000000
5341	9561400000000000000000
5342	9689900000000000000000
5343	9690300000000000000000
5344	9545000000000000000000
5345	9442100000000000000000
5346	9485400000000000000000
5347	9507200000000000000000
5348	9570800000000000000000
5349	9474000000000000000000
5350	9475800000000000000000
5351	9554600000000000000000
5352	9615100000000000000000
5353	9630100000000000000000
5354	9595000000000000000000
5355	9551900000000000000000
5356	9545800000000000000000
5357	9439300000000000000000
5358	9417500000000000000000
5359	9465100000000000000000
5360	9323900000000000000000
5361	9459200000000000000000
5362	9469300000000000000000
5363	9194400000000000000000
5364	9239000000000000000000
5365	9161100000000000000000
5366	9280100000000000000000
5367	9344700000000000000000
5368	9344500000000000000000
5369	9452700000000000000000
5370	9505000000000000000000
5371	9385300000000000000000
5372	9371300000000000000000
5373	9408100000000000000000
5374	9357900000000000000000
5375	9094900000000000000000
5376	9174900000000000000000
5377	9005600000000000000000
5378	9056600000000000000000
5379	8910300000000000000000
5380	8554600000000000000000
5381	8824900000000000000000
5382	8575200000000000000000
5383	8625800000000000000000
5384	8696800000000000000000
5385	8575000000000000000000
5386	8345100000000000000000
5387	8354200000000000000000
5388	8675000000000000000000
5389	8574400000000000000000
5390	8532800000000000000000
5391	8558600000000000000000
5392	8699100000000000000000
5393	8873700000000000000000
5394	8783200000000000000000
5395	8725000000000000000000
5396	8845200000000000000000
5397	8880700000000000000000
5398	8981100000000000000000
5399	8808300000000000000000
5400	8762000000000000000000
5401	8771000000000000000000
5402	8825200000000000000000
5403	8819300000000000000000
5404	8805400000000000000000
5405	8745000000000000000000
5406	8831900000000000000000
5407	8804000000000000000000
5408	8845000000000000000000
5409	8914800000000000000000
5410	8952100000000000000000
5411	8963700000000000000000
5412	9145000000000000000000
5413	9100000000000000000000
5414	9134900000000000000000
5415	9255000000000000000000
5416	9170500000000000000000
5417	9094900000000000000000
5418	8885100000000000000000
5419	8737400000000000000000
5420	8675000000000000000000
5421	8857100000000000000000
5422	8855500000000000000000
5423	8862300000000000000000
5424	8789100000000000000000
5425	8480000000000000000000
5426	8215100000000000000000
5427	8354600000000000000000
5428	8261700000000000000000
5429	7880700000000000000000
5430	8126000000000000000000
5431	8109700000000000000000
5432	7980400000000000000000
5433	8139000000000000000000
5434	7692400000000000000000
5435	7589900000000000000000
5436	7784100000000000000000
5437	7665000000000000000000
5438	7584900000000000000000
5439	7399700000000000000000
5440	7425000000000000000000
5441	7206200000000000000000
5442	6875000000000000000000
5443	6804000000000000000000
5444	6661000000000000000000
5445	6422800000000000000000
5446	6825000000000000000000
5447	7864700000000000000000
5448	7325000000000000000000
5449	7753400000000000000000
5450	7825000000000000000000
5451	7336300000000000000000
5452	7099100000000000000000
5453	7171000000000000000000
5454	7157500000000000000000
5455	7186300000000000000000
5456	7342700000000000000000
5457	7405200000000000000000
5458	7422000000000000000000
5459	7271600000000000000000
5460	7214100000000000000000
5461	6874100000000000000000
5462	7050100000000000000000
5463	7089300000000000000000
5464	7449300000000000000000
5465	7387000000000000000000
5466	7612100000000000000000
5467	7633300000000000000000
5468	7577600000000000000000
5469	7788100000000000000000
5470	7759800000000000000000
5471	7935900000000000000000
5472	8002400000000000000000
5473	7725000000000000000000
5474	7953000000000000000000
5475	7791000000000000000000
5476	7957600000000000000000
5477	7898200000000000000000
5478	7853900000000000000000
5479	7763500000000000000000
5480	7760000000000000000000
5481	7857900000000000000000
5482	7705000000000000000000
5483	7570800000000000000000
5484	7671300000000000000000
5485	7775100000000000000000
5486	7654700000000000000000
5487	7729800000000000000000
5488	7760100000000000000000
5489	7670000000000000000000
5490	7550200000000000000000
5491	7317500000000000000000
5492	7246700000000000000000
5493	7144900000000000000000
5494	7190100000000000000000
5495	7093300000000000000000
5496	7092700000000000000000
5497	6854900000000000000000
5498	6988700000000000000000
5499	7006700000000000000000
5500	6897700000000000000000
5501	6689700000000000000000
5502	6662900000000000000000
5503	6454200000000000000000
5504	6809800000000000000000
5505	6612300000000000000000
5506	6691200000000000000000
5507	6572900000000000000000
5508	6525500000000000000000
5509	6682700000000000000000
5510	6780400000000000000000
5511	6725000000000000000000
5512	6632700000000000000000
5513	6522800000000000000000
5514	6304500000000000000000
5515	6395000000000000000000
5516	6165000000000000000000
5517	6035400000000000000000
5518	6139600000000000000000
5519	6114900000000000000000
5520	5804600000000000000000
5521	5844800000000000000000
5522	5773600000000000000000
5523	5586400000000000000000
5524	5405000000000000000000
5525	5105000000000000000000
5526	5775000000000000000000
5527	5725000000000000000000
5528	5361600000000000000000
5529	5489600000000000000000
5530	5531000000000000000000
5531	5110000000000000000000
5532	5065100000000000000000
5533	5025000000000000000000
5534	4685000000000000000000
5535	4997800000000000000000
5536	4768000000000000000000
5537	4534600000000000000000
5538	4617100000000000000000
5539	5131900000000000000000
5540	4900000000000000000000
5541	4887500000000000000000
5542	5204500000000000000000
5543	5800000000000000000000
5544	5925000000000000000000
5545	6079800000000000000000
5546	5815600000000000000000
5547	5697400000000000000000
5548	5814600000000000000000
5549	6113800000000000000000
5550	6173700000000000000000
5551	6415700000000000000000
5552	6247000000000000000000
5553	6340300000000000000000
5554	6221800000000000000000
5555	6241400000000000000000
5556	5944900000000000000000
5557	5868200000000000000000
5558	6066000000000000000000
5559	6068500000000000000000
5560	6080000000000000000000
5561	6333200000000000000000
5562	6277700000000000000000
5563	6625200000000000000000
5564	6854000000000000000000
5565	6825300000000000000000
5566	6902900000000000000000
5567	6827800000000000000000
5568	6777000000000000000000
5569	6723000000000000000000
5570	6633900000000000000000
5571	6886200000000000000000
5572	6825400000000000000000
5573	6764400000000000000000
5574	6757000000000000000000
5575	6683000000000000000000
5576	6452800000000000000000
5577	6146300000000000000000
5578	6346000000000000000000
5579	6415400000000000000000
5580	6592200000000000000000
5581	6551300000000000000000
5582	6709300000000000000000
5583	6525000000000000000000
5584	6595600000000000000000
5585	6800000000000000000000
5586	6775100000000000000000
5587	6817000000000000000000
5588	6925000000000000000000
5589	6874000000000000000000
5590	6865000000000000000000
5591	6714700000000000000000
5592	6729000000000000000000
5593	6591300000000000000000
5594	6628000000000000000000
5595	6514200000000000000000
5596	6582500000000000000000
5597	6711800000000000000000
5598	6587000000000000000000
5599	6575000000000000000000
5600	6662200000000000000000
5601	6707400000000000000000
5602	6540100000000000000000
5603	6584500000000000000000
5604	6643500000000000000000
5605	6604500000000000000000
5606	6507300000000000000000
5607	6508400000000000000000
5608	6619000000000000000000
5609	6652300000000000000000
5610	6677900000000000000000
5611	6814900000000000000000
5612	6766500000000000000000
5613	6832200000000000000000
5614	6792000000000000000000
5615	6840000000000000000000
5616	6992500000000000000000
5617	6915000000000000000000
5618	6975200000000000000000
5619	7164700000000000000000
5620	7155100000000000000000
5621	7180000000000000000000
5622	7015000000000000000000
5623	7065000000000000000000
5624	7075000000000000000000
5625	7179900000000000000000
5626	7287800000000000000000
5627	7205600000000000000000
5628	7304900000000000000000
5629	7308000000000000000000
5630	7275000000000000000000
5631	7335000000000000000000
5632	7471900000000000000000
5633	7404000000000000000000
5634	7129200000000000000000
5635	7160000000000000000000
5636	7121700000000000000000
5637	7186900000000000000000
5638	7157900000000000000000
5639	7243000000000000000000
5640	7161100000000000000000
5641	6894000000000000000000
5642	6840700000000000000000
5643	6970100000000000000000
5644	6883600000000000000000
5645	6935100000000000000000
5646	6773700000000000000000
5647	6792000000000000000000
5648	7005000000000000000000
5649	6981000000000000000000
5650	6893900000000000000000
5651	6815000000000000000000
5652	6761100000000000000000
5653	6627800000000000000000
5654	6585500000000000000000
5655	6697000000000000000000
5656	6657000000000000000000
5657	6505400000000000000000
5658	6506400000000000000000
5659	6715000000000000000000
5660	6630100000000000000000
5661	6792800000000000000000
5662	6889500000000000000000
5663	6904500000000000000000
5664	7006000000000000000000
5665	6961900000000000000000
5666	6862700000000000000000
5667	6760500000000000000000
5668	6880600000000000000000
5669	6836500000000000000000
5670	6822400000000000000000
5671	6832600000000000000000
5672	6830900000000000000000
5673	6637000000000000000000
5674	6748400000000000000000
5675	6768000000000000000000
5676	6925000000000000000000
5677	6895000000000000000000
5678	6900300000000000000000
5679	6832200000000000000000
5680	6878000000000000000000
5681	6917500000000000000000
5682	7095100000000000000000
5683	7113300000000000000000
5684	7125000000000000000000
5685	7006100000000000000000
5686	7104900000000000000000
5687	7004500000000000000000
5688	6905800000000000000000
5689	6983500000000000000000
5690	7004500000000000000000
5691	7074200000000000000000
5692	6992600000000000000000
5693	7078500000000000000000
5694	7103100000000000000000
5695	7066700000000000000000
5696	7078000000000000000000
5697	7063000000000000000000
5698	7062200000000000000000
5699	6968700000000000000000
5700	6940500000000000000000
5701	6986800000000000000000
5702	6860000000000000000000
5703	6881400000000000000000
5704	6934200000000000000000
5705	6904000000000000000000
5706	6845000000000000000000
5707	6786500000000000000000
5708	6825000000000000000000
5709	6825600000000000000000
5710	6892000000000000000000
5711	6875100000000000000000
5712	6899300000000000000000
5713	6814600000000000000000
5714	6833800000000000000000
5715	6870000000000000000000
5716	6860000000000000000000
5717	6851000000000000000000
5718	6904000000000000000000
5719	6821000000000000000000
5720	6836000000000000000000
5721	6823900000000000000000
5722	6863000000000000000000
5723	6874400000000000000000
5724	6893000000000000000000
5725	6924900000000000000000
5726	6992800000000000000000
5727	7024900000000000000000
5728	6985000000000000000000
5729	7062800000000000000000
5730	7037200000000000000000
5731	6997000000000000000000
5732	7025900000000000000000
5733	7095000000000000000000
5734	7264000000000000000000
5735	7269800000000000000000
5736	7212500000000000000000
5737	7339900000000000000000
5738	7396900000000000000000
5739	7395000000000000000000
5740	7374900000000000000000
5741	7352900000000000000000
5742	7332000000000000000000
5743	7336200000000000000000
5744	7425000000000000000000
5745	7429600000000000000000
5746	7332400000000000000000
5747	7365500000000000000000
5748	7473000000000000000000
5749	7489500000000000000000
5750	7525000000000000000000
5751	7527900000000000000000
5752	7559900000000000000000
5753	7595000000000000000000
5754	7675000000000000000000
5755	7438800000000000000000
5756	7460400000000000000000
5757	7407500000000000000000
5758	7470900000000000000000
5759	7460000000000000000000
5760	7605300000000000000000
5761	7555000000000000000000
5762	7505100000000000000000
5763	7524400000000000000000
5764	7483400000000000000000
5765	7464800000000000000000
5766	7475000000000000000000
5767	7407100000000000000000
5768	7497700000000000000000
5769	7484000000000000000000
5770	7531100000000000000000
5771	7569500000000000000000
5772	7584600000000000000000
5773	7507600000000000000000
5774	7438200000000000000000
5775	7506000000000000000000
5776	7413000000000000000000
5777	7354900000000000000000
5778	7449100000000000000000
5779	7434900000000000000000
5780	7441500000000000000000
5781	7435000000000000000000
5782	7461000000000000000000
5783	7483000000000000000000
5784	7505200000000000000000
5785	7505000000000000000000
5786	7534000000000000000000
5787	7556000000000000000000
5788	7559000000000000000000
5789	7569000000000000000000
5790	7561900000000000000000
5791	7570100000000000000000
5792	7623800000000000000000
5793	7586100000000000000000
5794	7608900000000000000000
5795	7663400000000000000000
5796	7675000000000000000000
5797	7747000000000000000000
5798	7783700000000000000000
5799	7779000000000000000000
5800	7805000000000000000000
5801	7775000000000000000000
5802	7839000000000000000000
5803	7788800000000000000000
5804	7745800000000000000000
5805	7795000000000000000000
5806	7903100000000000000000
5807	7882700000000000000000
5808	7822600000000000000000
5809	7855200000000000000000
5810	7859300000000000000000
5811	7858100000000000000000
5812	7815000000000000000000
5813	7775400000000000000000
5814	7834600000000000000000
5815	7822400000000000000000
5816	7903400000000000000000
5817	7923300000000000000000
5818	7905400000000000000000
5819	7924300000000000000000
5820	7903000000000000000000
5821	7795000000000000000000
5822	7794900000000000000000
5823	7575000000000000000000
5824	7548300000000000000000
5825	7672900000000000000000
5826	7530000000000000000000
5827	7385000000000000000000
5828	7534900000000000000000
5829	7615000000000000000000
5830	7615600000000000000000
5831	7698400000000000000000
5832	7711100000000000000000
5833	7655600000000000000000
5834	7569000000000000000000
5835	7613700000000000000000
5836	7642000000000000000000
5837	7661700000000000000000
5838	7608900000000000000000
5839	7528000000000000000000
5840	7447000000000000000000
5841	7427600000000000000000
5842	7475000000000000000000
5843	7552900000000000000000
5844	7548300000000000000000
5845	7535000000000000000000
5846	7554400000000000000000
5847	7555000000000000000000
5848	7540900000000000000000
5849	7680100000000000000000
5850	7655000000000000000000
5851	7675700000000000000000
5852	7677800000000000000000
5853	7675200000000000000000
5854	7672000000000000000000
5855	7672500000000000000000
5856	7682100000000000000000
5857	7719900000000000000000
5858	7655000000000000000000
5859	7631400000000000000000
5860	7643600000000000000000
5861	7644300000000000000000
5862	7645000000000000000000
5863	7605000000000000000000
5864	7580000000000000000000
5865	7610800000000000000000
5866	7665000000000000000000
5867	7675000000000000000000
5868	7640000000000000000000
5869	7652000000000000000000
5870	7656800000000000000000
5871	7685000000000000000000
5872	7736100000000000000000
5873	7722600000000000000000
5874	7622500000000000000000
5875	7615000000000000000000
5876	7620500000000000000000
5877	7642600000000000000000
5878	7647000000000000000000
5879	7707000000000000000000
5880	7658700000000000000000
5881	7657800000000000000000
5882	7614500000000000000000
5883	7604800000000000000000
5884	7561000000000000000000
5885	7521700000000000000000
5886	7497200000000000000000
5887	7454900000000000000000
5888	7295100000000000000000
5889	7211400000000000000000
5890	7219400000000000000000
5891	7281000000000000000000
5892	7274500000000000000000
5893	7204400000000000000000
5894	7116800000000000000000
5895	7152200000000000000000
5896	7287400000000000000000
5897	7306500000000000000000
5898	7232200000000000000000
5899	7294300000000000000000
5900	7216200000000000000000
5901	7212100000000000000000
5902	7265700000000000000000
5903	7085800000000000000000
5904	7012000000000000000000
5905	6856700000000000000000
5906	6767100000000000000000
5907	6728900000000000000000
5908	6830500000000000000000
5909	6764400000000000000000
5910	6740200000000000000000
5911	6762000000000000000000
5912	6873500000000000000000
5913	6867400000000000000000
5914	6894300000000000000000
5915	6973500000000000000000
5916	7004000000000000000000
5917	6996500000000000000000
5918	7018200000000000000000
5919	7088200000000000000000
5920	7110400000000000000000
5921	6983800000000000000000
5922	6860200000000000000000
5923	6810800000000000000000
5924	6656800000000000000000
5925	6765000000000000000000
5926	6533700000000000000000
5927	6501600000000000000000
5928	6480000000000000000000
5929	6614900000000000000000
5930	6572700000000000000000
5931	6473900000000000000000
5932	6595700000000000000000
5933	6601200000000000000000
5934	6651700000000000000000
5935	6593300000000000000000
5936	6584900000000000000000
5937	6555000000000000000000
5938	6457000000000000000000
5939	6528600000000000000000
5940	6645600000000000000000
5941	6821900000000000000000
5942	6824500000000000000000
5943	6773600000000000000000
5944	6787500000000000000000
5945	6867000000000000000000
5946	6925300000000000000000
5947	7016700000000000000000
5948	6995000000000000000000
5949	7152100000000000000000
5950	7128800000000000000000
5951	7115000000000000000000
5952	7100300000000000000000
5953	7078700000000000000000
5954	6881300000000000000000
5955	6906100000000000000000
5956	6960100000000000000000
5957	6857600000000000000000
5958	6831200000000000000000
5959	6810300000000000000000
5960	6984900000000000000000
5961	6970900000000000000000
5962	7074700000000000000000
5963	7093000000000000000000
5964	7132500000000000000000
5965	7066400000000000000000
5966	7068900000000000000000
5967	7127900000000000000000
5968	6953000000000000000000
5969	6942000000000000000000
5970	6884400000000000000000
5971	6940200000000000000000
5972	6761900000000000000000
5973	6803800000000000000000
5974	6842500000000000000000
5975	6787100000000000000000
5976	6839800000000000000000
5977	6806400000000000000000
5978	6832500000000000000000
5979	6737100000000000000000
5980	6718200000000000000000
5981	6725100000000000000000
5982	6632600000000000000000
5983	6708000000000000000000
5984	6789300000000000000000
5985	6803100000000000000000
5986	6779100000000000000000
5987	6865200000000000000000
5988	6800000000000000000000
5989	6809100000000000000000
5990	6853000000000000000000
5991	6875100000000000000000
5992	6925000000000000000000
5993	6896900000000000000000
5994	6849300000000000000000
5995	6825000000000000000000
5996	6857200000000000000000
5997	6834500000000000000000
5998	6761700000000000000000
5999	6765000000000000000000
6000	6748100000000000000000
6001	6751600000000000000000
6002	6795000000000000000000
6003	6755700000000000000000
6004	6783600000000000000000
6005	6825900000000000000000
6006	6845000000000000000000
6007	6876000000000000000000
6008	6915100000000000000000
6009	6861400000000000000000
6010	6878400000000000000000
6011	6954900000000000000000
6012	6984200000000000000000
6013	6930700000000000000000
6014	6959900000000000000000
6015	6933100000000000000000
6016	6811600000000000000000
6017	6868900000000000000000
6018	6881100000000000000000
6019	6903000000000000000000
6020	7013800000000000000000
6021	6995000000000000000000
6022	7055100000000000000000
6023	7121900000000000000000
6024	7130200000000000000000
6025	7128700000000000000000
6026	7064800000000000000000
6027	7080900000000000000000
6028	7043500000000000000000
6029	7033200000000000000000
6030	7045000000000000000000
6031	7068000000000000000000
6032	7075000000000000000000
6033	7051000000000000000000
6034	7094500000000000000000
6035	7018300000000000000000
6036	7030800000000000000000
6037	7085000000000000000000
6038	7116900000000000000000
6039	7138300000000000000000
6040	7134500000000000000000
6041	7251600000000000000000
6042	7265300000000000000000
6043	7250900000000000000000
6044	7143600000000000000000
6045	7205800000000000000000
6046	7178000000000000000000
6047	7243000000000000000000
6048	7177200000000000000000
6049	7135100000000000000000
6050	7152000000000000000000
6051	7121300000000000000000
6052	7154500000000000000000
6053	7165000000000000000000
6054	7175000000000000000000
6055	7204600000000000000000
6056	7187400000000000000000
6057	7125800000000000000000
6058	7175200000000000000000
6059	7215000000000000000000
6060	7215300000000000000000
6061	7230700000000000000000
6062	7231400000000000000000
6063	7250500000000000000000
6064	7195400000000000000000
6065	7164900000000000000000
6066	7065000000000000000000
6067	7114800000000000000000
6068	7104500000000000000000
6069	7100200000000000000000
6070	7038000000000000000000
6071	7105400000000000000000
6072	7117300000000000000000
6073	7126000000000000000000
6074	7084100000000000000000
6075	7086600000000000000000
6076	7111100000000000000000
6077	7115000000000000000000
6078	7145000000000000000000
6079	7114100000000000000000
6080	7040900000000000000000
6081	6977100000000000000000
6082	7025500000000000000000
6083	7029800000000000000000
6084	7018700000000000000000
6085	7041100000000000000000
6086	7058000000000000000000
6087	7050100000000000000000
6088	7057100000000000000000
6089	7067100000000000000000
6090	7126600000000000000000
6091	7122300000000000000000
6092	7152200000000000000000
6093	7111100000000000000000
6094	7089100000000000000000
6095	7125000000000000000000
6096	7103000000000000000000
6097	7095000000000000000000
6098	7115500000000000000000
6099	7167800000000000000000
6100	7204100000000000000000
6101	7151000000000000000000
6102	7172000000000000000000
6103	7094100000000000000000
6104	7109300000000000000000
6105	7089100000000000000000
6106	7095000000000000000000
6107	7115000000000000000000
6108	7122300000000000000000
6109	7116300000000000000000
6110	7098500000000000000000
6111	7078300000000000000000
6112	7117400000000000000000
6113	7096500000000000000000
6114	7108000000000000000000
6115	7050700000000000000000
6116	7015100000000000000000
6117	7004100000000000000000
6118	7027000000000000000000
6119	6995000000000000000000
6120	6938700000000000000000
6121	6944000000000000000000
6122	6974600000000000000000
6123	6960000000000000000000
6124	6964000000000000000000
6125	6925000000000000000000
6126	6985200000000000000000
6127	6968100000000000000000
6128	6992100000000000000000
6129	6959100000000000000000
6130	6995000000000000000000
6131	7027500000000000000000
6132	7001600000000000000000
6133	7000600000000000000000
6134	7010200000000000000000
